396596,BF106_0037,FSM07
396597,BF106_0038,FSM07
396598,BF106_0039,FSM07
396599,BF106_0040,FSM07
396600,BF106_0041,FSM07
396601,BF106_0042,FSM07
396602,BF106_0043,FSM07
396603,BF106_0044,FSM07
396604,BF106_0045,FSM07
396605,BF106_0046,FSM07
396606,BF106_0047,FSM07
396607,BF106_0048,FSM07
396608,BF106_0049,FSM07
396609,BF106_0050,FSM07
396610,BF106_0051,FSM07
396611,BF106_0052,FSM07
396612,BF106_0053,FSM07
396613,BF106_0054,FSM07
396614,BF106_0055,FSM07
396615,BF106_0056,FSM07
396616,BF106_0057,FSM07
396617,BF106_0058,FSM07
396618,BF106_0059,FSM07
396619,BF106_0060,FSM07
396620,BF106_0061,FSM07
396621,BF106_0062,FSM07
396783,BF107_0001,FSM07
396784,BF107_0002,FSM07
396785,BF107_0003,FSM07
396786,BF107_0004,FSM07
396787,BF107_0005,FSM07
396788,BF107_0006,FSM07
396789,BF107_0007,FSM07
396790,BF107_0008,FSM07
396791,BF107_0009,FSM07
396792,BF107_0010,FSM07
396793,BF107_0011,FSM07
396794,BF107_0012,FSM07
396795,BF107_0013,FSM07
396796,BF107_0014,FSM07
396797,BF107_0015,FSM07
396798,BF107_0016,FSM07
396799,BF107_0017,FSM07
396800,BF107_0018,FSM07
396801,BF107_0019,FSM07
396802,BF107_0020,FSM07
396803,BF107_0021,FSM07
396804,BF107_0022,FSM07
396805,BF107_0023,FSM07
396806,BF107_0024,FSM07
396807,BF107_0025,FSM07
396808,BF107_0026,FSM07
396809,BF107_0027,FSM07
396810,BF107_0028,FSM07
396811,BF107_0029,FSM07
396812,BF107_0030,FSM07
396813,BF107_0031,FSM07
396622,BF108_0001,FSM07
396623,BF108_0002,FSM07
396624,BF108_0003,FSM07
396625,BF108_0004,FSM07
396626,BF108_0005,FSM07
396627,BF108_0006,FSM07
396628,BF108_0007,FSM07
396629,BF108_0008,FSM07
396630,BF108_0009,FSM07
396631,BF108_0010,FSM07
396632,BF108_0011,FSM07
396633,BF108_0012,FSM07
396634,BF108_0013,FSM07
396635,BF108_0014,FSM07
396636,BF108_0015,FSM07
396637,BF108_0016,FSM07
396638,BF108_0017,FSM07
396639,BF108_0018,FSM07
396640,BF108_0019,FSM07
396641,BF108_0020,FSM07
396642,BF108_0021,FSM07
396643,BF108_0022,FSM07
396644,BF108_0023,FSM07
396645,BF108_0024,FSM07
396646,BF108_0025,FSM07
396647,BF108_0026,FSM07
396648,BF108_0027,FSM07
396649,BF108_0028,FSM07
396650,BF108_0029,FSM07
396651,BF108_0030,FSM07
396652,BF108_0031,FSM07
396653,BF108_0032,FSM07
396654,BF108_0033,FSM07
396655,BF108_0034,FSM07
396656,BF108_0035,FSM07
396657,BF108_0036,FSM07
396658,BF108_0037,FSM07
396659,BF108_0038,FSM07
396660,BF108_0039,FSM07
396661,BF108_0040,FSM07
396662,BF108_0041,FSM07
396663,BF108_0042,FSM07
396664,BF108_0043,FSM07
396665,BF108_0044,FSM07
396666,BF108_0045,FSM07
396667,BF108_0046,FSM07
396668,BF108_0047,FSM07
396669,BF108_0048,FSM07
396670,BF108_0049,FSM07
396671,BF108_0050,FSM07
396672,BF108_0051,FSM07
396673,BF108_0052,FSM07
396674,BF108_0053,FSM07
396675,BF108_0054,FSM07
396676,BF108_0055,FSM07
396677,BF108_0056,FSM07
396678,BF108_0057,FSM07
396679,BF108_0058,FSM07
396680,BF108_0059,FSM07
396681,BF108_0060,FSM07
396682,BF108_0061,FSM07
396683,BF108_0062,FSM07
396684,BF108_0063,FSM07
396685,BF108_0064,FSM07
396686,BF108_0065,FSM07
396687,BF108_0066,FSM07
396688,BF108_0067,FSM07
396689,BF108_0068,FSM07
396690,BF108_0069,FSM07
396691,BF108_0070,FSM07
396692,BF108_0071,FSM07
396693,BF108_0072,FSM07
396694,BF108_0073,FSM07
396695,BF108_0074,FSM07
396696,BF108_0075,FSM07
396697,BF108_0076,FSM07
396698,BF108_0077,FSM07
396699,BF108_0078,FSM07
396700,BF108_0079,FSM07
396701,BF108_0080,FSM07
396702,BF108_0081,FSM07
396703,BF108_0082,FSM07
396704,BF108_0083,FSM07
396705,BF108_0084,FSM07
396706,BF108_0085,FSM07
396707,BF108_0086,FSM07
396708,BF108_0087,FSM07
396709,BF108_0088,FSM07
396710,BF108_0089,FSM07
396711,BF108_0090,FSM07
396712,BF108_0091,FSM07
396713,BF108_0092,FSM07
396714,BF108_0093,FSM07
396715,BF108_0094,FSM07
396716,BF108_0095,FSM07
396717,BF108_0096,FSM07
396718,BF108_0097,FSM07
396719,BF108_0098,FSM07
396720,BF108_0099,FSM07
396721,BF108_0100,FSM07
396722,BF108_0101,FSM07
396723,BF108_0102,FSM07
396724,BF108_0103,FSM07
396725,BF108_0104,FSM07
396726,BF108_0105,FSM07
396727,BF108_0106,FSM07
396728,BF108_0107,FSM07
396729,BF108_0108,FSM07
396730,BF108_0109,FSM07
396731,BF108_0110,FSM07
396732,BF108_0111,FSM07
396733,BF108_0112,FSM07
396734,BF108_0113,FSM07
396735,BF108_0114,FSM07
396736,BF108_0115,FSM07
396737,BF108_0116,FSM07
396738,BF108_0117,FSM07
396739,BF108_0118,FSM07
396740,BF108_0119,FSM07
396741,BF108_0120,FSM07
396742,BF108_0121,FSM07
396743,BF108_0122,FSM07
396744,BF108_0123,FSM07
396745,BF108_0124,FSM07
396746,BF108_0125,FSM07
396747,BF108_0126,FSM07
396748,BF108_0127,FSM07
396749,BF108_0128,FSM07
396750,BF108_0129,FSM07
396751,BF108_0130,FSM07
396752,BF108_0131,FSM07
396753,BF108_0132,FSM07
396754,BF108_0133,FSM07
396755,BF108_0134,FSM07
396756,BF108_0135,FSM07
396757,BF108_0136,FSM07
396758,BF108_0137,FSM07
396759,BF108_0138,FSM07
396760,BF108_0139,FSM07
396761,BF108_0140,FSM07
396762,BF108_0141,FSM07
396763,BF108_0142,FSM07
396764,BF108_0143,FSM07
396765,BF108_0144,FSM07
396766,BF108_0145,FSM07
396767,BF108_0146,FSM07
396768,BF108_0147,FSM07
396769,BF108_0148,FSM07
396770,BF108_0149,FSM07
396771,BF108_0150,FSM07
396772,BF108_0151,FSM07
396773,BF108_0152,FSM07
396774,BF108_0153,FSM07
396775,BF108_0154,FSM07
396776,BF108_0155,FSM07
396777,BF108_0156,FSM07
396778,BF108_0157,FSM07
396779,BF108_0158,FSM07
396780,BF108_0159,FSM07
396781,BF108_0160,FSM07
396782,BF108_0161,FSM07
417527,BF116_0165,FSM12
417528,BF116_0166,FSM12
417529,BF116_0167,FSM12
417530,BF116_0168,FSM12
177110,BF23_008,FSM01
221434,BF23_013,FSM01
198179,BF23_121,FSM01
194200,BF23_129,FSM01
151835,BF23_136,FSM01
207006,BF23_139,FSM01
189746,BF23_156,FSM01
211838,BF23_191,FSM01
175237,BF23_203,FSM01
214165,BF23_219,FSM01
170087,BF23_223,FSM01
221684,BF23_245,FSM01
352078,BG122_0111,FSU04
352079,BG122_0112,FSU04
162679,BG42_112,FSM02
169210,BG55_001,DELETE
182303,BG55_002,DELETE
224693,BG55_003,DELETE
176037,BG55_004,DELETE
200484,BG55_005,DELETE
158706,BG55_006,DELETE
166083,BG55_007,DELETE
167948,BG55_008,DELETE
199582,BG55_009,DELETE
186037,BG55_010,DELETE
157820,BG55_011,DELETE
198773,BG55_012,DELETE
210087,BG55_013,DELETE
191282,BG55_014,DELETE
226283,BG55_015,DELETE
179069,BG55_016,DELETE
202040,BG55_017,DELETE
159126,BG55_018,DELETE
181690,BG55_019,DELETE
220635,BG55_020,DELETE
195861,BG55_021,DELETE
190197,BG55_022,DELETE
195493,BG55_023,DELETE
195247,BG55_024,DELETE
224198,BG55_025,DELETE
175106,BG55_026,DELETE
135170,BG55_027,DELETE
200309,BG55_028,DELETE
222389,BG55_029,DELETE
199739,BG55_030,DELETE
180008,BG55_031,DELETE
223648,BG55_032,DELETE
211529,BG55_033,DELETE
127426,BG55_034,DELETE
189987,BG55_035,DELETE
192643,BG55_036,DELETE
214741,BG55_037,DELETE
131589,BG55_038,DELETE
143737,BG55_039,DELETE
222299,BG55_040,DELETE
196142,BG55_041,DELETE
219939,BG55_042,DELETE
197301,BG55_043,DELETE
204095,BG55_044,DELETE
187908,BG55_045,DELETE
225772,BG55_046,DELETE
144170,BG55_047,DELETE
214117,BG55_048,DELETE
205367,BG55_049,DELETE
188935,BG55_050,DELETE
213144,BG55_051,DELETE
188546,BG55_052,DELETE
201298,BG55_053,DELETE
182409,BG55_054,DELETE
207377,BG55_055,DELETE
221304,BG55_056,DELETE
206460,BG55_057,DELETE
221045,BG55_058,DELETE
140086,BG55_059,DELETE
133984,BG55_060,DELETE
168874,BG55_061,DELETE
133810,BG55_062,DELETE
137760,BG55_063,DELETE
211587,BG55_064,DELETE
212721,BG55_065,DELETE
219322,BG55_066,DELETE
215295,BG55_067,DELETE
145446,BG55_068,DELETE
212395,BG55_069,DELETE
202936,BG55_070,DELETE
187863,BG55_071,DELETE
155699,BG55_072,DELETE
170771,BG55_073,DELETE
154561,BG55_074,DELETE
155168,BG55_075,DELETE
200817,BG55_076,DELETE
209874,BG55_077,DELETE
196270,BG55_078,DELETE
193316,BG55_079,DELETE
187511,BG55_080,DELETE
226110,BG55_081,DELETE
226809,BG55_082,DELETE
197389,BG55_083,DELETE
166348,BG55_084,DELETE
202700,BG55_085,DELETE
165793,BG55_086,DELETE
216172,BG55_087,DELETE
152779,BG55_088,DELETE
176438,BG55_089,DELETE
171219,BG55_090,DELETE
137685,BG55_091,DELETE
150799,BG55_092,DELETE
139290,BG55_093,DELETE
158231,BG55_094,DELETE
131922,BG55_095,DELETE
214347,BG55_096,DELETE
217384,BG55_097,DELETE
187459,BG55_098,DELETE
203134,BG55_099,DELETE
221670,BG55_100,DELETE
218617,BG55_101,DELETE
217835,BG55_102,DELETE
182314,BG55_103,DELETE
211242,BG55_104,DELETE
153376,BG55_105,DELETE
203312,BG55_106,DELETE
153618,BG55_107,DELETE
163349,BG55_108,DELETE
225326,BG55_109,DELETE
178189,BG62_097,FSM03
206688,BPR01_026,FSM04
212867,BPR01_039,FSM04
190134,BPR01_071,FSM04
203766,BPR01_074,FSM04
224340,BPR01_088,FSM04
206398,BPR01_092,FSM04
216571,BPR01_101,FSM04
172008,BPR01_156,FSM04
203353,BPR01_159,FSM04
132470,BPR01_160,FSM04
172643,BPR01_177,FSM04
154089,BPR02_001,FSM04
178419,BPR02_037,FSM04
132500,BPR02_079,FSM04
153173,BPR02_080,FSM04
146735,BPR02_081,FSM04
129629,BPR02_126,FSM04
176811,BPR02_128,FSM04
171646,BPR02_137,FSM04
181252,BPR04_010,FSM04
156399,BPR05_048,FSM04
167290,BPR05_082,FSM04
205846,BPR05_107,FSM04
141811,BPR06_008,FSM04
209983,BPR06_014,FSM04
180225,BPR06_020,FSM04
175834,BPR06_023,FSM04
190782,BPR06_024,FSM04
192612,BPR07_001,FSM04
178700,BPR07_004,FSM04
206669,BPR07_005,FSM04
205927,BPR07_006,FSM04
150556,BPR07_010,FSM04
133885,BPR07_011,FSM04
164534,BPR07_012,FSM04
183675,BPR07_013,FSM04
185673,BPR07_014,FSM04
194114,BPR07_018,FSM04
192276,BPR07_026,FSM04
154865,BPR08_026,FSM04
127503,BPR10_017,FSM04
139903,BPR10_026,FSM04
165882,BPR10_042,FSM04
178681,BPR11_040,FSM04
209301,CF01_001,DELETE
212221,CF01_002,DELETE
191705,CF01_003,DELETE
176478,CF01_004,DELETE
205773,CF01_005,DELETE
181355,CF01_006,DELETE
179238,CF01_007,DELETE
184232,CF01_008,DELETE
145343,CF01_009,DELETE
195549,CF01_010,DELETE
171366,CF01_011,DELETE
196873,CF01_012,DELETE
224159,CF01_013,DELETE
160603,CF01_014,DELETE
205294,CF01_015,DELETE
186651,CF01_016,DELETE
191461,CF01_017,DELETE
175805,CF01_018,DELETE
153540,CF01_019,DELETE
175552,CF01_020,DELETE
186270,CF01_021,DELETE
135180,CF01_022,DELETE
164364,CF01_023,DELETE
178174,CF01_024,DELETE
136500,CF01_025,DELETE
174656,CF01_026,DELETE
207867,CF01_027,DELETE
220081,CF01_028,DELETE
177669,CF01_029,DELETE
180303,CF01_030,DELETE
136987,CF01_031,DELETE
137601,CF01_032,DELETE
200481,CF01_033,DELETE
127632,CF01_034,DELETE
225472,CF01_035,DELETE
214548,CF01_036,DELETE
201249,CF01_037,DELETE
157261,CF01_038,DELETE
213709,CF01_039,DELETE
195087,CF01_040,DELETE
144973,CF01_041,DELETE
208852,CF01_042,DELETE
177878,CF01_043,DELETE
224341,CF01_044,DELETE
224244,CF01_045,DELETE
179337,CF01_046,DELETE
164975,CF01_047,DELETE
226674,CF01_048,DELETE
197908,CF01_049,DELETE
130606,CF01_050,DELETE
179065,CF01_051,DELETE
193921,CF01_052,DELETE
204207,CF01_053,DELETE
197967,CF01_054,DELETE
175436,CF02_001,DELETE
168630,CF02_002,DELETE
172629,CF02_003,DELETE
225406,CF02_004,DELETE
209270,CF02_005,DELETE
219883,CF02_006,DELETE
181796,CF02_007,DELETE
179196,CF02_008,DELETE
176238,CF02_009,DELETE
225836,CF02_010,DELETE
175173,CF02_011,DELETE
133503,CF02_012,DELETE
223169,CF02_013,DELETE
211445,CF02_014,DELETE
178427,CF02_015,DELETE
179382,CF02_016,DELETE
216898,CF02_017,DELETE
156798,CF02_018,DELETE
190958,CF02_019,DELETE
159334,CF02_020,DELETE
172031,CF02_021,DELETE
166818,CF02_022,DELETE
221526,CF02_023,DELETE
166256,CF02_024,DELETE
211940,CF02_025,DELETE
207696,CF02_026,DELETE
127882,CF02_027,DELETE
219417,CF02_028,DELETE
132136,CF02_029,DELETE
214836,CF02_030,DELETE
216872,CF02_031,DELETE
162012,CF02_032,DELETE
227335,CF02_033,DELETE
217307,CF02_034,DELETE
186791,CF02_035,DELETE
178719,CF02_036,DELETE
224285,CF02_037,DELETE
204759,CF02_038,DELETE
127180,CF02_039,DELETE
156458,CF02_040,DELETE
138707,CF02_041,DELETE
161102,CF02_042,DELETE
186110,CF02_043,DELETE
138264,CF02_044,DELETE
221106,CF02_045,DELETE
215056,CF02_046,DELETE
210675,CF02_047,DELETE
205938,CF02_048,DELETE
173314,CF02_049,DELETE
180420,CF02_050,DELETE
192358,CF02_051,DELETE
176457,CF02_052,DELETE
176365,CF02_053,DELETE
171562,CF02_054,DELETE
162928,CF02_055,DELETE
178866,CF02_056,DELETE
161349,CF02_057,DELETE
142274,CF02_058,DELETE
223331,CF02_059,DELETE
212811,CF02_060,DELETE
192376,CF02_061,DELETE
157806,CF02_062,DELETE
227031,CF02_063,DELETE
176766,CF02_064,DELETE
216076,CF02_065,DELETE
183091,CF02_066,DELETE
210023,CF02_067,DELETE
206450,CF02_068,DELETE
218692,CF02_069,DELETE
197404,CF02_070,DELETE
200186,CF02_071,DELETE
204730,CF02_072,DELETE
131380,CF02_073,DELETE
224289,CF02_074,DELETE
130126,CF02_075,DELETE
207722,CF02_076,DELETE
197520,CF02_077,DELETE
175997,CF02_078,DELETE
226014,CF02_079,DELETE
222380,CF02_080,DELETE
158908,CF02_081,DELETE
177645,CF02_082,DELETE
220336,CF02_083,DELETE
216490,CF02_084,DELETE
227288,CF02_085,DELETE
221536,CF02_086,DELETE
157832,CF02_087,DELETE
180302,CF02_088,DELETE
173487,CF02_089,DELETE
126773,CF02_090,DELETE
179491,CF02_091,DELETE
219485,CF02_092,DELETE
215737,CF02_093,DELETE
445270,DA150228_0001,DELETE
445272,DA150228_0003,DELETE
445273,DA150228_0004,DELETE
445274,DA150228_0005,DELETE
445275,DA150228_0006,DELETE
445276,DA150228_0007,DELETE
445277,DA150228_0008,DELETE
445279,DA150228_0010,DELETE
445280,DA150228_0011,DELETE
445281,DA150228_0012,DELETE
445282,DA150228_0013,DELETE
445283,DA150228_0014,DELETE
445284,DA150228_0015,DELETE
445285,DA150228_0016,DELETE
445286,DA150228_0017,DELETE
445287,DA150228_0018,DELETE
445288,DA150228_0019,DELETE
445289,DA150228_0020,DELETE
445290,DA150228_0021,DELETE
445291,DA150228_0022,DELETE
445293,DA150228_0024,DELETE
445294,DA150228_0025,DELETE
445295,DA150228_0026,DELETE
445296,DA150228_0027,DELETE
445297,DA150228_0028,DELETE
445298,DA150228_0029,DELETE
445300,DA150228_0031,DELETE
445301,DA150228_0032,DELETE
445302,DA150228_0033,DELETE
445304,DA150228_0035,DELETE
445305,DA150228_0036,DELETE
445306,DA150228_0037,DELETE
445307,DA150228_0038,DELETE
445308,DA150228_0039,DELETE
445309,DA150228_0040,DELETE
445310,DA150228_0041,DELETE
445312,DA150228_0043,DELETE
445313,DA150228_0044,DELETE
445315,DA150228_0046,DELETE
445316,DA150228_0047,DELETE
445317,DA150228_0048,DELETE
445318,DA150228_0049,DELETE
445319,DA150228_0050,DELETE
445320,DA150228_0051,DELETE
445321,DA150228_0052,DELETE
445322,DA150228_0053,DELETE
445323,DA150228_0054,DELETE
445324,DA150228_0055,DELETE
445325,DA150228_0056,DELETE
445326,DA150228_0057,DELETE
445327,DA150228_0058,DELETE
445329,DA150228_0060,DELETE
445330,DA150228_0061,DELETE
445331,DA150228_0062,DELETE
445332,DA150228_0063,DELETE
445333,DA150228_0064,DELETE
445334,DA150228_0065,DELETE
445335,DA150228_0066,DELETE
445336,DA150228_0067,DELETE
445337,DA150228_0068,DELETE
445339,DA150228_0070,DELETE
445340,DA150228_0071,DELETE
445341,DA150228_0072,DELETE
445342,DA150228_0073,DELETE
445343,DA150228_0074,DELETE
445344,DA150228_0075,DELETE
445345,DA150228_0076,DELETE
445346,DA150228_0077,DELETE
445348,DA150228_0079,DELETE
445349,DA150228_0080,DELETE
445351,DA150228_0082,DELETE
445352,DA150228_0083,DELETE
445353,DA150228_0084,DELETE
445354,DA150228_0085,DELETE
445355,DA150228_0086,DELETE
445356,DA150228_0087,DELETE
445357,DA150228_0088,DELETE
445358,DA150228_0089,DELETE
445360,DA150228_0091,DELETE
445361,DA150228_0092,DELETE
445362,DA150228_0093,DELETE
445363,DA150228_0094,DELETE
445364,DA150228_0095,DELETE
445366,DA150228_0097,DELETE
445367,DA150228_0098,DELETE
445368,DA150228_0099,DELETE
445370,DA150228_0101,DELETE
445371,DA150228_0102,DELETE
445372,DA150228_0103,DELETE
445373,DA150228_0104,DELETE
445374,DA150228_0105,DELETE
445375,DA150228_0106,DELETE
445376,DA150228_0107,DELETE
445377,DA150228_0108,DELETE
445378,DA150228_0109,DELETE
445379,DA150228_0110,DELETE
445381,DA150228_0112,DELETE
445382,DA150228_0113,DELETE
445384,DA150228_0115,DELETE
445385,DA150228_0116,DELETE
445386,DA150228_0117,DELETE
445387,DA150228_0118,DELETE
445388,DA150228_0119,DELETE
445389,DA150228_0120,DELETE
445390,DA150228_0121,DELETE
445391,DA150228_0122,DELETE
445392,DA150228_0123,DELETE
445393,DA150228_0124,DELETE
445394,DA150228_0125,DELETE
445396,DA150228_0127,DELETE
445397,DA150228_0128,DELETE
445398,DA150228_0129,DELETE
445399,DA150228_0130,DELETE
445400,DA150228_0131,DELETE
445401,DA150228_0132,DELETE
445402,DA150228_0133,DELETE
445403,DA150228_0134,DELETE
445405,DA150228_0136,DELETE
445406,DA150228_0137,DELETE
445407,DA150228_0138,DELETE
445408,DA150228_0139,DELETE
445409,DA150228_0140,DELETE
445410,DA150228_0141,DELETE
445411,DA150228_0142,DELETE
445412,DA150228_0143,DELETE
445413,DA150228_0144,DELETE
445414,DA150228_0145,DELETE
445415,DA150228_0146,DELETE
445416,DA150228_0147,DELETE
445418,DA150228_0149,DELETE
445419,DA150228_0150,DELETE
445420,DA150228_0151,DELETE
445421,DA150228_0152,DELETE
445422,DA150228_0153,DELETE
445424,DA150228_0155,DELETE
445425,DA150228_0156,DELETE
445426,DA150228_0157,DELETE
445427,DA150228_0158,DELETE
445428,DA150228_0159,DELETE
445429,DA150228_0160,DELETE
445430,DA150228_0161,DELETE
445431,DA150228_0162,DELETE
445432,DA150228_0163,DELETE
445433,DA150228_0164,DELETE
445434,DA150228_0165,DELETE
445436,DA150228_0167,DELETE
445437,DA150228_0168,DELETE
445438,DA150228_0169,DELETE
445439,DA150228_0170,DELETE
445440,DA150228_0171,DELETE
445441,DA150228_0172,DELETE
445442,DA150228_0173,DELETE
445444,DA150228_0175,DELETE
445445,DA150228_0176,DELETE
445446,DA150228_0177,DELETE
445447,DA150228_0178,DELETE
445448,DA150228_0179,DELETE
445449,DA150228_0180,DELETE
445451,DA150228_0182,DELETE
445452,DA150228_0183,DELETE
445453,DA150228_0184,DELETE
445455,DA150228_0186,DELETE
445456,DA150228_0187,DELETE
445457,DA150228_0188,DELETE
445459,DA150228_0190,DELETE
445460,DA150228_0191,DELETE
445461,DA150228_0192,DELETE
445462,DA150228_0193,DELETE
445464,DA150228_0195,DELETE
445465,DA150228_0196,DELETE
445466,DA150228_0197,DELETE
445467,DA150228_0198,DELETE
445468,DA150228_0199,DELETE
445469,DA150228_0200,DELETE
445470,DA150228_0201,DELETE
445471,DA150228_0202,DELETE
445472,DA150228_0203,DELETE
445473,DA150228_0204,DELETE
445474,DA150228_0205,DELETE
445476,DA150228_0207,DELETE
445477,DA150228_0208,DELETE
445478,DA150228_0209,DELETE
445479,DA150228_0210,DELETE
445480,DA150228_0211,DELETE
445482,DA150228_0213,DELETE
445483,DA150228_0214,DELETE
445484,DA150228_0215,DELETE
445485,DA150228_0216,DELETE
445486,DA150228_0217,DELETE
445487,DA150228_0218,DELETE
445489,DA150228_0220,DELETE
445490,DA150228_0221,DELETE
445491,DA150228_0222,DELETE
445492,DA150228_0223,DELETE
445493,DA150228_0224,DELETE
445494,DA150228_0225,DELETE
445495,DA150228_0226,DELETE
445496,DA150228_0227,DELETE
445498,DA150228_0229,DELETE
445499,DA150228_0230,DELETE
445500,DA150228_0231,DELETE
445501,DA150228_0232,DELETE
445502,DA150228_0233,DELETE
445503,DA150228_0234,DELETE
445558,DA150306_0002,DELETE
445559,DA150306_0003,DELETE
445560,DA150306_0004,DELETE
445561,DA150306_0005,DELETE
445562,DA150306_0006,DELETE
445563,DA150306_0007,DELETE
445564,DA150306_0008,DELETE
445565,DA150306_0009,DELETE
445566,DA150306_0010,DELETE
445567,DA150306_0011,DELETE
445568,DA150306_0012,DELETE
445570,DA150306_0014,DELETE
445571,DA150306_0015,DELETE
445572,DA150306_0016,DELETE
445574,DA150306_0018,DELETE
445575,DA150306_0019,DELETE
445576,DA150306_0020,DELETE
445577,DA150306_0021,DELETE
445578,DA150306_0022,DELETE
445579,DA150306_0023,DELETE
445580,DA150306_0024,DELETE
445581,DA150306_0025,DELETE
445583,DA150306_0027,DELETE
445584,DA150306_0028,DELETE
445585,DA150306_0029,DELETE
445586,DA150306_0030,DELETE
445587,DA150306_0031,DELETE
445589,DA150306_0033,DELETE
445590,DA150306_0034,DELETE
445591,DA150306_0035,DELETE
445592,DA150306_0036,DELETE
445593,DA150306_0037,DELETE
445594,DA150306_0038,DELETE
445595,DA150306_0039,DELETE
445597,DA150306_0041,DELETE
445598,DA150306_0042,DELETE
445599,DA150306_0043,DELETE
445600,DA150306_0044,DELETE
445601,DA150306_0045,DELETE
445602,DA150306_0046,DELETE
445603,DA150306_0047,DELETE
445604,DA150306_0048,DELETE
445605,DA150306_0049,DELETE
445606,DA150306_0050,DELETE
445607,DA150306_0051,DELETE
445609,DA150306_0053,DELETE
445610,DA150306_0054,DELETE
445611,DA150306_0055,DELETE
445612,DA150306_0056,DELETE
445613,DA150306_0057,DELETE
445614,DA150306_0058,DELETE
445615,DA150306_0059,DELETE
445616,DA150306_0060,DELETE
445617,DA150306_0061,DELETE
445618,DA150306_0062,DELETE
445620,DA150306_0064,DELETE
445621,DA150306_0065,DELETE
445622,DA150306_0066,DELETE
445623,DA150306_0067,DELETE
445624,DA150306_0068,DELETE
445625,DA150306_0069,DELETE
445626,DA150306_0070,DELETE
